=== MLP Training ===
=== Training MLP ===
[105/1000] TrainLoss: 0.000641  ValLoss: 0.000102  Val RMSE: 0.0101  Val NMSE: 0.0036  Val NMSE_dB: -24.380061 dB  TrainTime: 1.19s
[106/1000] TrainLoss: 0.000633  ValLoss: 0.000100  Val RMSE: 0.0100  Val NMSE: 0.0036  Val NMSE_dB: -24.437445 dB  TrainTime: 1.16s
[107/1000] TrainLoss: 0.000631  ValLoss: 0.000103  Val RMSE: 0.0101  Val NMSE: 0.0037  Val NMSE_dB: -24.336347 dB  TrainTime: 1.36s
[108/1000] TrainLoss: 0.000630  ValLoss: 0.000101  Val RMSE: 0.0101  Val NMSE: 0.0036  Val NMSE_dB: -24.409391 dB  TrainTime: 1.25s
[109/1000] TrainLoss: 0.000628  ValLoss: 0.000103  Val RMSE: 0.0101  Val NMSE: 0.0037  Val NMSE_dB: -24.339366 dB  TrainTime: 1.20s
[110/1000] TrainLoss: 0.000635  ValLoss: 0.000115  Val RMSE: 0.0107  Val NMSE: 0.0041  Val NMSE_dB: -23.856031 dB  TrainTime: 1.16s
[111/1000] TrainLoss: 0.000633  ValLoss: 0.000101  Val RMSE: 0.0101  Val NMSE: 0.0036  Val NMSE_dB: -24.392050 dB  TrainTime: 1.14s
[112/1000] TrainLoss: 0.000631  ValLoss: 0.000108  Val RMSE: 0.0104  Val NMSE: 0.0039  Val NMSE_dB: -24.126132 dB  TrainTime: 1.35s
[113/1000] TrainLoss: 0.000626  ValLoss: 0.000102  Val RMSE: 0.0101  Val NMSE: 0.0037  Val NMSE_dB: -24.376237 dB  TrainTime: 1.24s
[114/1000] TrainLoss: 0.000629  ValLoss: 0.000088  Val RMSE: 0.0094  Val NMSE: 0.0032  Val NMSE_dB: -24.993242 dB  TrainTime: 1.19s
[115/1000] TrainLoss: 0.000622  ValLoss: 0.000096  Val RMSE: 0.0098  Val NMSE: 0.0034  Val NMSE_dB: -24.649365 dB  TrainTime: 3.39s
